Time,Air Temperature ,Azimuth Angle ,Cloud Opacity,Dew Point Temperature ,DHI (Diffuse Horizontal Irradiance) ,DNI (Direct Normal Irradiance) ,GHI (Global Horizontal Irradiance) ,GTI (Fixed Tilt Irradiance) W/m²,GTI (Tracking Tilt Irradiance),Precipitable Water ,Relative Humidity ,Snow Depth ,Surface Pressure ,Wind Direction at 10m ,Wind Speed at 10m ,Zenith Angle ,P_actual
2021/01/02 23:30,-6.5,78.21,0,-18.89,0,0,0,0,0,2.53,31.56,0,805.12,320.57,0.85,127.66,0
2021/01/02 23:45,-6.28,88.08,0,-19.05,0,0,0,0,0,2.27,35.02,0,873.58,270.48,0.86,132.47,0
2021/01/03 00:00,-7.4,83.06,0,-19.9,0,0,0,0,0,2.39,32.54,0,915.5,278.16,0.8,131.08,0
2021/01/03 00:15,-6.83,82.62,0,-20.64,0,0,0,0,0,2.53,34.62,0,825.76,294.4,0.83,150.09,0
2021/01/03 00:30,-7.98,72.99,0,-20.45,0,0,0,0,0,2.54,31.65,0,907.84,279.66,0.78,132.12,0
2021/01/03 00:45,-6.97,63.38,0,-19.65,0,0,0,0,0,2.44,34.99,0,762.54,285.65,0.89,156.84,0
2021/01/03 01:00,-7.72,71.67,2.1,-20.62,0,0,0,0,0,2.62,34.38,0,914.58,281.2,0.99,155.3,0
2021/01/03 01:15,-7.81,58.56,13.24,-23.05,0,0,0,0,0,2.34,35.56,0,863.67,236.87,1.01,140.55,0
2021/01/03 01:30,-8.48,50.41,23.46,-22.95,0,0,0,0,0,2.63,31.3,0,921.13,247.44,1.1,148.94,0
2021/01/03 01:45,-8.6,51.3,38.96,-20.01,0,0,0,0,0,2.33,33.66,0,856.47,255.83,0.99,155.49,0
2021/01/03 02:00,-8.31,45.02,51.19,-22.35,0,0,0,0,0,2.64,39.04,0,912.37,249.68,1.05,170.06,0
2021/01/03 02:15,-8.51,33.56,39.29,-22.57,0,0,0,0,0,2.41,34.51,0,815.05,261.21,1.2,148.17,0
2021/01/03 02:30,-9.03,23.9,41.56,-21.5,0,0,0,0,0,2.45,38.63,0,853.09,233.96,1.34,173.35,0
2021/01/03 02:45,-9.37,16.34,32.32,-22.49,0,0,0,0,0,2.69,36.7,0,810.34,223.33,1.38,156.71,0
2021/01/03 03:00,-8.63,5.19,30.44,-21.07,0,0,0,0,0,2.53,39.1,0,775.6,225.76,1.5,169.03,0
2021/01/03 03:15,-8.64,-5.26,30.24,-22.65,0,0,0,0,0,2.9,39.82,0,918.26,257.13,1.59,163.2,0
2021/01/03 03:30,-9.86,-15.01,37.06,-22.62,0,0,0,0,0,2.49,36.66,0,903.87,216.12,1.41,167.43,0
2021/01/03 03:45,-10.3,-26.32,38.4,-20.39,0,0,0,0,0,2.91,37.33,0,815.63,223.28,1.7,172.66,0
2021/01/03 04:00,-10.09,-37.88,35.99,-19.08,0,0,0,0,0,2.85,40.5,0,813.38,219.82,1.81,143.72,0
2021/01/03 04:15,-9.3,-43.26,28.31,-20.9,0,0,0,0,0,2.74,37.56,0,873.32,244.02,1.59,149.76,0
2021/01/03 04:30,-10.36,-48.89,19.42,-20.36,0,0,0,0,0,2.82,39.46,0,787.48,240.77,1.77,151.28,0
2021/01/03 04:45,-9.73,-53.07,8.7,-20.2,0,0,0,0,0,2.85,39.09,0,821.01,242.77,1.72,151.55,0
2021/01/03 05:00,-11.07,-61.73,0.84,-20.68,0,0,0,0,0,2.88,37.78,0,787.72,214.1,1.78,145.03,0
2021/01/03 05:15,-10.38,-72.05,0,-23.08,0,0,0,0,0,2.9,39.59,0,834.85,239.72,1.91,153.31,0
2021/01/03 05:30,-9.96,-75.93,0,-22.34,0,0,0,0,0,2.81,40.58,0,912.86,254.32,1.9,138.86,0
2021/01/03 05:45,-9.46,-67.3,0,-22.54,0,0,0,0,0,2.96,38.09,0,906.26,223.38,2.23,142.25,0
2021/01/03 06:00,-10.07,-77.21,0,-21.52,0,0,0,0,0,3.28,38.92,0,789.45,244.16,2.12,126.2,0
2021/01/03 06:15,-10.89,-78.1,0,-20.04,0,0,0,0,0,2.79,41.6,0,786.2,236.96,2,129.82,0
2021/01/03 06:30,-9.9,-80.28,0,-18.95,0,0,0,0,0,2.97,45.88,0,881.46,253.33,2.03,127.45,0
2021/01/03 06:45,-10.96,-91.1,0,-19.23,0,0,0,0,0,2.8,44.52,0,799.67,240.4,2.39,123.79,0
2021/01/03 07:00,-11.07,-95.2,0,-18.96,0,0,0,0,0,2.9,44.17,0,807.2,248.48,2.29,126.63,0
2021/01/03 07:15,-11.69,-91.21,0,-18.87,0,0,0,0,0,2.95,40.7,0,816.84,213.12,2.3,135.6,0
2021/01/03 07:30,-11.69,-101.95,0,-20.76,0,0,0,0,0,3.19,46.55,0,794.15,253.62,2.38,123.07,0
2021/01/03 07:45,-11.18,-88.63,0,-21.62,0,0,0,0,0,2.78,44.68,0,915.67,215.72,2.64,121.23,0
2021/01/03 08:00,-10.76,-89.41,0,-20.07,0,0,0,0,0,2.84,47.03,0,797,240.04,2.25,109.61,0
2021/01/03 08:15,-10.91,-109.89,0,-19.31,0,0,0,0,0,3.23,47.66,0,866.71,237.77,2.43,117.07,0
2021/01/03 08:30,-11.62,-94.22,0,-19.8,0,0,0,0,0,3.07,45.73,0,812.89,236.14,2.51,108.25,0
2021/01/03 08:45,-10.47,-100.87,0,-20.46,0,0,0,0,0,3.06,44.91,0,790.69,245.95,2.17,110.51,0
2021/01/03 09:00,-11.8,-106.71,0,-20.44,0,0,0,0,0,2.78,45.55,0,828.21,218.17,2.63,111.01,0
2021/01/03 09:15,-12.08,-116.24,0,-20.38,0,0,0,0,0,2.99,49.47,0,818.24,233.7,2.64,105.39,0
2021/01/03 09:30,-11.28,-117.97,0,-20.16,0,0,0,0,0,3.03,47.07,0,777.43,220.88,2.21,91.51,0
2021/01/03 09:45,-11.38,-104.62,0,-21.02,0,0,0,0,0,3.09,46.22,0,759.76,208.88,2.44,94.13,0
2021/01/03 10:00,-9.86,-123.67,0,-19.83,0.92,4.13,2.17,2.83,1.03,2.8,46.54,0,910.91,227.93,2.44,97.54,0.27
2021/01/03 10:15,-10.71,-127.18,0,-19.36,9.32,25.55,10.17,22.35,8.67,2.95,42.52,0,808.43,230.14,2.44,83.76,1.35
2021/01/03 10:30,-9.81,-112.87,0,-22.07,16.78,45.06,20.52,38.17,15.9,2.81,39.68,0,778.15,250.75,2.48,88.82,2.59
2021/01/03 10:45,-9.29,-124.82,0,-18.66,23.09,72.21,34.91,64.81,24.7,3.26,39.96,0,866.96,251.16,2.1,83.76,3.85
2021/01/03 11:00,-9.52,-133.97,0.83,-22.38,32.63,96.85,46.85,73.41,35.42,3.06,44.01,0,885.06,215.14,2.51,77.89,5.53
2021/01/03 11:15,-9.3,-137.53,5.68,-21.76,59.25,79.5,65.22,93.29,58.93,3.14,43.29,0,785.92,249.19,2.35,76.16,8.95
2021/01/03 11:30,-9.47,-130.83,11.32,-21.16,77.55,45.26,83.33,104.72,91.22,3.18,40.88,0,848.91,236.08,2.11,88.98,10.9
2021/01/03 11:45,-8.72,-137.76,16.79,-20.19,101.96,23.49,106.84,117.74,113.7,2.88,38.8,0,843.98,242.12,2.34,73.71,14.2
2021/01/03 12:00,-9.44,-148.76,19.57,-21.88,132.86,23.75,139.82,154.33,144.41,2.62,40,0,760.57,223.3,2.1,81.84,17.77
2021/01/03 12:15,-8.84,-152.1,15.11,-21.62,149.18,108,178.45,247.38,210.96,2.7,34.07,0,801.78,247.95,2.24,67.62,23.82
2021/01/03 12:30,-8.64,-153.63,13.09,-21.37,162.55,184.71,230.15,302.07,269.66,2.75,35.33,0,823.49,259.42,2.41,79.48,28.87
2021/01/03 12:45,-7.52,-131.44,9.31,-19.35,158.43,299.28,253.45,423.84,331.66,2.85,36.66,0,844.3,274.41,2.41,63.95,29.04
2021/01/03 13:00,-7.97,-148.62,6.94,-22.68,166.24,363.3,306.96,493.54,382.95,2.9,36.41,0,791.82,279.22,2.26,68.13,32.83
2021/01/03 13:15,-7.07,-148.74,13.92,-22.03,182.66,261.83,273.18,376.52,389.52,3.04,31.18,0,861.72,282.13,2.6,75.12,35.58
2021/01/03 13:30,-6.23,-140.67,24.78,-22.12,207.48,180.82,267.4,320.29,298.75,3.03,32.87,0,802.03,256.36,2.7,63.64,34.36
2021/01/03 13:45,-7.06,-174.3,31.11,-21.94,242.48,81.6,258.94,289.94,268.68,3.26,31.05,0,780.55,247.39,2.85,71.86,29.92
2021/01/03 14:00,-6.08,-177.42,42.11,-20.3,238.41,8.73,250.93,210.73,268.91,3.19,33.39,0,781.38,265.36,3.29,59.21,33.18
2021/01/03 14:15,-6.34,-169.07,36.62,-20.37,244.95,0,265.56,211.78,234.2,2.86,31.34,0,780.37,255.49,2.99,65.5,29.85
2021/01/03 14:30,-5.49,-162.44,37.42,-19.79,255.24,0,226.16,251.45,274.06,3.32,30.41,0,849.8,279.2,3.51,69.02,28.41
2021/01/03 14:45,-4.85,-182.54,42.37,-20.25,232.65,0,247.7,229.28,238.18,3.38,25.59,0,814.74,283.82,3.5,69.81,29.54
2021/01/03 15:00,-5.36,-178.69,38.63,-22.14,241.77,0,236.19,216.75,244.64,3.05,26.54,0,870.34,298.83,4.14,66.78,29.23
2021/01/03 15:15,-5.17,191.79,39.21,-19.1,271.2,0,253.12,254.58,238.26,3.48,27.52,0,912.6,316.78,4.21,57.41,28.89
2021/01/03 15:30,-5.04,185.84,42.38,-20.76,263.26,0,264.36,213.83,262.43,3.5,29.4,0,768.44,279.81,4.13,69.49,33.53
2021/01/03 15:45,-5.14,171.78,44.99,-19.4,227.48,0,229.43,228.81,236.72,3.17,27.15,0,839.34,284.1,3.94,61.25,29.38
2021/01/03 16:00,-4.65,156.7,47.23,-21.66,243.72,0,235.4,225.94,239.28,3.18,26.26,0,905.27,265.15,4.78,58.51,30.45
2021/01/03 16:15,-4.53,147.98,47.22,-19.56,240.93,0,211.17,198.09,241.21,3.3,28.35,0,911.83,269.43,4.11,59.46,30.14
2021/01/03 16:30,-4.61,155.36,38.98,-21.96,189.49,0,192.17,183.88,228.42,3.15,29.17,0,919,279.62,4.25,62.61,27.69
2021/01/03 16:45,-5.19,164.42,40.4,-21.24,194.92,0,217.83,203.56,190.69,3.18,27.45,0,843.23,291.94,4.09,64.82,25.47
2021/01/03 17:00,-4.99,162.82,45.55,-21.19,185.2,0,199.16,184.57,175.73,3.04,28.24,0,819.95,304.15,4.13,74.28,25.58
2021/01/03 17:15,-4.45,152.48,45.84,-22.21,172.58,0,174.93,138.99,171.17,2.98,26.06,0,772.2,279.81,4.61,70.95,21.34
2021/01/03 17:30,-4.59,159.14,47.72,-21.98,149.29,0,137.66,120.6,137.4,3.29,28.29,0,877.24,292.94,4.33,75.53,18.45
2021/01/03 17:45,-5,128.25,49.57,-19.98,121.61,0,105.18,100.87,113.33,3.63,28.32,0,841.04,314.73,4.44,72.35,14.73
2021/01/03 18:00,-4.78,143.37,59.53,-22.59,84.16,0,89.69,88.81,97.12,3.68,30.98,0,877.89,302.41,4.75,77.6,12.39
2021/01/03 18:15,-5.37,129.64,51.72,-19.09,77.61,0,74.87,78.07,79.65,3.71,27.03,0,898.28,291.29,4.24,70.3,9.62
2021/01/03 18:30,-5.35,131.54,52.35,-20.44,58.41,0,68.11,61.39,65.02,3.47,31.93,0,767.63,271.79,4.62,81.22,7.43
2021/01/03 18:45,-5.46,136.9,57.71,-18.64,47.47,0,49.44,46.81,48.29,3.51,28.73,0,893.54,319.05,4.02,81.51,5.45
2021/01/03 19:00,-4.94,116.8,54.41,-21.3,34.12,0,32.71,32.73,30.77,3.1,29.73,0,873.88,292.64,3.72,78.53,3.87
2021/01/03 19:15,-5.06,129.22,66.69,-19.22,23.94,0,25.56,24.19,25.82,3.21,32.05,0,771.86,313.63,4.25,78.09,2.77
2021/01/03 19:30,-5.02,117.21,65.48,-19.55,17.11,0,16.59,15.63,16.74,3.11,33.97,0,814.79,297.66,3.57,96.39,1.83
2021/01/03 19:45,-5.23,130.2,80.42,-18.35,8.28,0,7.31,7.65,7.24,3.35,31.03,0,847.79,315.75,3.64,90.8,1.09
2021/01/03 20:00,-6.06,108.69,78.68,-17.1,0.92,0,0.99,0.9,1.06,3.68,35.17,0,793.21,304.98,3.86,100.77,0.12
2021/01/03 20:15,-6.27,123.06,78.48,-20.34,0,0,0,0,0,3.66,35.21,0,779.23,310.28,3.41,99.66,0
2021/01/03 20:30,-5.79,116.51,73.06,-19.23,0,0,0,0,0,3.39,34.5,0,868.85,278.54,3.29,92.42,0
2021/01/03 20:45,-6.48,108.29,81.74,-19.29,0,0,0,0,0,3.59,36.09,0,807.49,288.42,3.64,93.84,0
2021/01/03 21:00,-6.25,104.46,84.1,-18.3,0,0,0,0,0,3.44,41.74,0,792.67,308.05,3.28,100.8,0
2021/01/03 21:15,-5.92,111.46,78.59,-19,0,0,0,0,0,3.43,39.65,0,784.88,272.71,3.14,116.13,0
2021/01/03 21:30,-6.51,102.87,84.07,-15.99,0,0,0,0,0,3.38,43.68,0,906.51,307.65,3.36,99.05,0
2021/01/03 21:45,-7.36,92.61,78.97,-18.32,0,0,0,0,0,3.4,39.72,0,898.56,316.55,3.15,111.83,0
2021/01/03 22:00,-7.53,98.77,88.4,-16.8,0,0,0,0,0,3.42,42.81,0,927.28,310.97,2.88,103.17,0
2021/01/03 22:15,-7.1,103.83,73.9,-17.49,0,0,0,0,0,3.48,44.14,0,872.32,267.48,3.25,112.38,0
2021/01/03 22:30,-7.97,93.89,60.55,-16.99,0,0,0,0,0,3.25,45.71,0,926.54,283.17,3.38,131.54,27.6979594988322
2021/01/03 22:45,-7.72,86.54,56.89,-16.57,0,0,0,0,0,3.3,44.98,0,857.17,292.46,3.06,125.09,0
2021/01/03 23:00,-7.2,95.07,48.46,-18.02,0,0,0,0,0,3.45,47.82,0,788.37,292.23,2.97,115.18,0
2021/01/03 23:15,-7.86,84.87,45.71,-19.48,0,0,0,0,0,3.47,49.09,0,827.57,287.26,3.45,119.44,0
2021/01/03 23:30,-9.06,82.95,47.41,-17.3,0,0,0,0,0,3.44,43.11,0,799.97,263.43,3.47,131.14,0
2021/01/03 23:45,-8.87,81.71,45.49,-17.91,0,0,0,0,0,3.4,47.67,0,899.85,259.39,3.14,129.88,0
2021/01/04 00:00,-9.35,74.48,45.62,-17.79,0,0,0,0,0,3.16,49.57,0,857.17,275.11,3.13,143.72,0
2021/01/04 00:15,-9.61,77.93,46.15,-16.71,0,0,0,0,0,3.61,51.29,0,801.56,267.05,3.26,150.49,0
2021/01/04 00:30,-8.45,71.89,44.41,-17.29,0,0,0,0,0,3.27,44.88,0,868.57,285.51,3.78,137.9,0
2021/01/04 00:45,-10.2,64.75,51.3,-18.96,0,0,0,0,0,3.38,54.37,0,798.78,257.2,3.58,135.24,0
2021/01/04 01:00,-10.18,67.18,49.93,-18.77,0,0,0,0,0,3.48,46.57,0,931.58,271.14,3.61,153.27,0
2021/01/04 01:15,-9.38,56.53,52.89,-18.69,0,0,0,0,0,3.41,47.27,0,868.18,234.38,3.83,152.08,0
2021/01/04 01:30,-9.99,60.43,46.12,-18.64,0,0,0,0,0,3,51.78,0,875.36,261.9,3.85,153.81,0
2021/01/04 01:45,-8.78,46.1,49.47,-19.54,0,0,0,0,0,3.23,56.56,0,928.84,257.14,3.87,170.01,0
2021/01/04 02:00,-10.22,40.68,52.72,-18.41,0,0,0,0,0,3.1,54.72,0,821.22,248.28,3.65,159.3,0
2021/01/04 02:15,-10.02,34.2,48.78,-17.8,0,0,0,0,0,3.14,47.99,0,772.2,233.07,4.07,144.31,0
2021/01/04 02:30,-10.19,27,47.07,-16.66,0,0,0,0,0,3.28,51.37,0,848.36,262.85,3.54,168.98,0
2021/01/04 02:45,-10.76,14.26,46.98,-18.22,0,0,0,0,0,3.25,51.28,0,773.72,275.66,3.68,158.3,0
2021/01/04 03:00,-10.54,4.98,51.38,-18.73,0,0,0,0,0,3.42,55.62,0,893.35,229.58,3.81,178.1,0
2021/01/04 03:15,-9.21,-4.91,50.65,-15.91,0,0,0,0,0,2.91,59.74,0,845.3,239.76,4.04,150.15,0
2021/01/04 03:30,-9.7,-15.16,49.99,-16.56,0,0,0,0,0,3.27,49.85,0,861.11,227.33,3.88,175.24,0
2021/01/04 03:45,-10.44,-26.81,52.5,-18.15,0,0,0,0,0,3.35,54.04,0,803.74,232.25,3.47,161.45,0
2021/01/04 04:00,-9.99,-38.14,49.34,-16.95,0,0,0,0,0,2.81,55.49,0,871.58,272.72,3.47,143.74,NaN
2021/01/04 04:15,-9.85,-41.86,32.34,-17.97,0,0,0,0,0,2.99,53.85,0,894.31,228.25,4.05,162.6,0
2021/01/04 04:30,-9.25,-53.63,21.39,-16.29,0,0,0,0,0,3.11,59.71,0,810.14,261.28,3.77,149.66,0
2021/01/04 04:45,-9.4,-55.34,10.31,-17.63,0,0,0,0,0,2.81,59.54,0,819.42,253.45,3.72,159.25,0
2021/01/04 05:00,-10.78,-64.09,1.09,-16.56,0,0,0,0,0,3.08,52.69,0,892.54,239.19,4.13,163.89,0
2021/01/04 05:15,-10.12,-67.91,0,-18.43,0,0,0,0,0,2.77,57.7,0,770.34,247.58,3.9,144.81,0
2021/01/04 05:30,-10.5,-74.15,0,-18.39,0,0,0,0,0,2.79,54.6,0,767.53,230.61,3.6,140.57,0
2021/01/04 05:45,-10.42,-81.39,0,-16.01,0,0,0,0,0,2.73,55.4,0,911.53,236,3.92,135.01,0
2021/01/04 06:00,-9.79,-73.31,0,-17.69,0,0,0,0,0,2.86,61.64,0,842.23,256.37,3.68,137.4,0
2021/01/04 06:15,-10.54,-76.44,0,-15.24,0,0,0,0,0,2.72,56.26,0,930.67,235.93,3.92,143.62,0
2021/01/04 06:30,-10.17,-81.7,0,-15.52,0,0,0,0,0,3.02,55.95,0,895.17,259.18,3.77,126.92,0
2021/01/04 06:45,-9.64,-91.16,0,-16.72,0,0,0,0,0,2.71,64.68,0,845.32,222.91,3.8,125.45,0
2021/01/04 07:00,-10.13,-95.76,0,-18.02,0,0,0,0,0,3.02,59.42,0,864.2,236.34,3.99,132.97,0
2021/01/04 07:15,-9.55,-84.74,0,-15.97,0,0,0,0,0,2.94,55.58,0,785.77,247.12,3.46,114.07,0
2021/01/04 07:30,-10.31,-92.68,0,-16.36,0,0,0,0,0,2.59,63.99,0,909.81,236.84,3.46,120.85,0
2021/01/04 07:45,-9.49,-98.62,0,-14.96,0,0,0,0,0,2.63,58.79,0,842.28,224.13,3.59,110.94,0
2021/01/04 08:00,-9.67,-100.42,0,-17.47,0,0,0,0,0,2.82,67.41,0,814.58,234.68,3.54,109.99,0
2021/01/04 08:15,-10.72,-110,0,-15.15,0,0,0,0,0,2.49,59.57,0,776.01,215.82,3.61,122.35,0
2021/01/04 08:30,-9.73,-93.57,0,-15.8,0,0,0,0,0,2.83,57.95,0,769.11,223.63,3.73,120.22,NaN
2021/01/04 08:45,-10.42,-95.53,0,-15.47,0,0,0,0,0,2.5,59.31,0,884.97,231.75,4.19,106.51,0
2021/01/04 09:00,-10.14,-96.88,0,-15.09,0,0,0,0,0,2.92,61.96,0,796.47,212.31,4.25,97.14,0
2021/01/04 09:15,-8.74,-110.92,0,-14.97,0,0,0,0,0,2.61,57.18,0,902.57,208.57,3.78,103.75,0
2021/01/04 09:30,-9.96,-118.05,0,-14.23,0,0,0,0,0,2.76,62.07,0,824.15,242.83,3.75,95.98,0
2021/01/04 09:45,-9.8,-115.58,0,-14.61,0,0,0,0,0,2.65,59.43,0,772.31,235.31,3.7,107.52,0
2021/01/04 10:00,-8.82,-118.47,0,-16.7,1.04,8.68,1.94,4.6,1.06,2.38,55.96,0,820.22,227.04,3.96,102.53,0.24
2021/01/04 10:15,-9.68,-113.9,0,-14.8,7.58,60.25,12.38,34.12,7.01,2.35,58.86,0,879.51,242.91,4.27,100.95,1.51
2021/01/04 10:30,-9.61,-127.16,0,-17.58,15.66,116.31,24.16,66.27,11.77,2.55,57.25,0,851,236.85,4.07,85.18,2.86
2021/01/04 10:45,-8.47,-113.2,0,-14.86,21.94,169.53,39.97,101.2,18.81,2.64,54.67,0,916.81,227.38,4.06,96.03,4.93
2021/01/04 11:00,-8.13,-112.83,0.2,-15.21,28.89,234.76,50.02,143.83,28.79,2.84,52.54,0,777.91,221.01,3.82,91.97,6.07
2021/01/04 11:15,-7.89,-139.58,1.21,-17.14,40.92,282.8,80.95,215.96,75.03,2.69,54.95,0,797.06,239.98,4.2,83.06,10.5
2021/01/04 11:30,-7.47,-138.08,2.53,-15.79,51.61,370.1,131.18,275.39,113.33,2.85,48.12,0,858.35,227.44,4.33,84.29,14.02
2021/01/04 11:45,-7.87,-143.96,3.56,-18.37,66.58,441.62,148.77,342.43,161.83,2.87,51.51,0,794.06,235.79,4.44,74.5,20.35
2021/01/04 12:00,-7.21,-132.84,4.44,-17.53,76.8,511.04,176.5,445.22,212.12,2.44,49.95,0,870.9,244.24,3.78,79.7,22.71
2021/01/04 12:15,-6.9,-132.34,3.38,-16.04,82.11,564.36,216.14,516.95,280.28,2.82,43.53,0,916.48,216.06,4.38,78.99,29.91
2021/01/04 12:30,-7.57,-150.68,2.37,-16.17,77.44,647.04,257.66,583.75,367.85,2.56,44.09,0,900.24,227.37,4.27,66.28,33.75
2021/01/04 12:45,-6.93,-156.52,1.15,-15.9,88.15,692.98,299.27,656.74,483.67,2.88,42.3,0,822.18,241.86,4.86,78.09,42.1
2021/01/04 13:00,-6.94,-140.39,0.09,-16.61,75.97,778.96,357.58,747.46,603.27,2.93,41.18,0,795.86,237.54,4.7,65.55,43.74
2021/01/04 13:15,-5.52,-162.33,0,-18.25,84.11,791.25,353.27,761.52,537.16,2.78,44.53,0,879.71,221.67,4.88,72.84,44.19
2021/01/04 13:30,-5.18,-151.77,0,-16.56,88.15,842.63,433.23,731.26,561.88,2.93,37.54,0,869.19,232.41,4.98,63.41,48.17
2021/01/04 13:45,-5.41,-168.11,0,-17.25,84.67,794.26,460.99,748.06,530.96,2.34,37.95,0,900.67,234.41,4.99,63.59,53.04
2021/01/04 14:00,-5.15,-153.84,0,-17.42,86.67,888.97,416.5,783.99,470.44,2.65,34.87,0,787.48,241.29,6.15,65.84,59.75
2021/01/04 14:15,-4.26,-180.48,0,-17.26,93.4,764.32,465.79,922.34,479.89,2.62,34.71,0,773.07,252.11,5.39,61.83,57.87
2021/01/04 14:30,-4.02,-173.35,0,-19.14,93.81,866.27,427.37,936.98,546.52,2.66,34.86,0,777.97,264.1,6.32,66.64,61.17
2021/01/04 14:45,-4.12,-168.93,0,-18.45,85.13,792.54,476.73,810.3,444.16,2.65,30.86,0,848.15,232.65,6.8,66.03,65.08
2021/01/04 15:00,-3.53,-189.43,0,-19.24,92.72,785.42,502.5,922.6,464.41,2.63,33.22,0,903.72,241.99,6.46,57.62,60.47
2021/01/04 15:15,-3.59,170.43,0,-15.96,94.79,839.94,431.07,820.62,532.55,2.34,35.24,0,815.29,257.43,7.26,59.07,64.73
2021/01/04 15:30,-3.18,190.83,0,-17.73,88.85,810.99,466.85,876.54,542.46,2.41,32.66,0,916.48,267.53,6.98,60.11,53.9
2021/01/04 15:45,-3.29,175.7,0,-16.96,86.9,890.98,473.64,835.25,502.42,2.6,32.44,0,836.38,277.38,6.97,62.65,62.16
2021/01/04 16:00,-2.62,180.4,0,-16.12,93.77,927.8,492.17,848.96,509.15,2.44,30.09,0,904.45,292.77,7.39,63.17,55.8
2021/01/04 16:15,-3.09,170.57,0,-17.7,96.3,871.82,456.48,871.35,512.91,2.81,28.75,0,916.22,278.38,6.52,69.95,53.75
2021/01/04 16:30,-3.19,165.96,0,-18.14,91.64,841.75,444.37,867.4,510.62,2.36,33.34,0,855.35,254.68,6.36,60.3,55.22
2021/01/04 16:45,-2.9,165.75,0,-16.92,82.78,800.97,374.61,845.07,580.55,2.83,32.15,0,814.45,280.7,7.23,60.35,50.62
2021/01/04 17:00,-3.1,141.16,0,-16.53,77.32,748.77,364.75,700.45,522.51,2.75,29.23,0,907.08,259.26,6.75,74.48,43.25
2021/01/04 17:15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,40.62
2021/01/04 17:30,-2.79,159.01,0,-17.52,84.49,715.74,329.88,689.21,458.55,2.47,30.88,0,917.7,277.69,6.49,68.02,40.39
2021/01/04 17:45,-2.71,147.91,0,-18.59,67.53,714.5,302.38,555.48,376.91,2.64,32.63,0,849.88,300.6,6.3,71.01,33.82
2021/01/04 18:00,-2.89,147.7,0,-17.59,68.46,614.53,236.86,542.73,290.77,2.61,34.02,0,908.12,303.79,6.06,79.63,33.22
2021/01/04 18:15,-3.41,129.3,0,-19.56,68.81,526.54,222.71,420.9,236.4,2.7,28.98,0,900.19,300.4,6.75,77.76,27.6
2021/01/04 18:30,-3.22,139.53,0,-16.57,54.84,488.85,180.42,371.91,179.63,2.57,30.99,0,807.48,267.54,6.46,85.18,21.01
2021/01/04 18:45,-3.72,122.29,0,-16.96,47.34,429.11,128.14,327.66,94.62,2.26,32.59,0,805.06,297.18,5.8,85.74,14.51
2021/01/04 19:00,-3.62,116.49,0,-17.68,41.62,385.5,86,224.23,40.42,2.26,34.2,0,887.33,266.33,5.99,87.81,11.49
2021/01/04 19:15,-4.11,130.54,0,-18.34,32.37,265.44,68.47,172.57,23.3,2.62,36,0,795.08,285.83,5.21,84.82,9.09
2021/01/04 19:30,-3.9,119.56,0,-16.8,19.1,193.12,39.09,119.29,14.26,2.31,36.74,0,780.1,268.9,4.43,86.2,4.86
2021/01/04 19:45,-4.16,129.78,0,-16.33,10.2,81.76,22.79,53.2,7.56,2.45,35.62,0,846.89,307.6,4.19,82.19,2.67
2021/01/04 20:00,-5.14,129.01,0,-18.6,0.91,9.42,2.08,6.17,1.06,2.45,32.54,0,833.8,279.47,4.58,93.83,0.24
2021/01/04 20:15,-5.22,107.64,0,-17.02,0,0,0,0,0,2.35,36.34,0,778.17,273.68,4.17,98.87,0
2021/01/04 20:30,-5.52,121.25,0,-16.61,0,0,0,0,0,2.43,35.49,0,824.82,300.01,3.44,101.34,0
2021/01/04 20:45,-5.54,115.19,0,-17,0,0,0,0,0,2.4,36.49,0,834.17,283.58,3.22,103.25,0
2021/01/04 21:00,-5.47,101.06,0,-17.51,0,0,0,0,0,2.57,42.85,0,894.35,269.95,2.56,105.37,0
2021/01/04 21:15,-5.83,104.17,0,-17.76,0,0,0,0,0,2.35,44.1,0,826.11,319.62,2.76,107.46,0
2021/01/04 21:30,-6.19,95.56,0,-15.68,0,0,0,0,0,2.68,41.57,0,870.69,280.55,2.37,102.17,0
2021/01/04 21:45,-6.47,94.81,0,-16.86,0,0,0,0,0,2.72,40.09,0,785.32,306.55,2.05,103.89,-115.038608493199
2021/01/04 22:00,-6.32,100.08,0,-17,0,0,0,0,0,2.68,41.58,0,931.55,275.87,1.86,118.63,0
2021/01/04 22:15,-7.21,103.23,0,-18.01,0,0,0,0,0,2.74,42.34,0,811.63,277.48,1.52,127.24,0
2021/01/04 22:30,-7.85,89.5,0,-15.87,0,0,0,0,0,2.75,42.93,0,834.43,314.04,1.52,110.86,0
2021/01/04 22:45,-7.57,101.32,0,-16.02,0,0,0,0,0,2.3,44.13,0,801.88,303.27,1.27,125.73,0
2021/01/04 23:00,-7.75,92.49,0,-17.17,0,0,0,0,0,2.39,51.35,0,875.92,288.23,0.92,118.07,0
2021/01/04 23:15,-8.13,87.41,0,-18.02,0,0,0,0,0,2.63,51.41,0,817.58,259.56,0.88,119.59,0
2021/01/04 23:30,-9.19,78.64,0,-16.78,0,0,0,0,0,2.68,50.6,0,843.5,258.67,0.67,139.77,0
